"Sample Collection Date","Site Name","County","PCR Pathogen Target","PCR Gene Target","Normalized Pathogen Concentration (gene copies/person/day)","Date/Time Updated"
2024-11-06,"City of Everett WWTP","Snohomish","sars-cov-2","n",104491172.517325,2025-09-17 09:04:27.907552
2024-11-13,"City of Everett WWTP","Snohomish","sars-cov-2","n",0,2025-09-17 09:04:27.907552
2024-11-18,"City of Everett WWTP","Snohomish","sars-cov-2","n",0,2025-09-17 09:04:27.907552
2024-11-20,"City of Everett WWTP","Snohomish","sars-cov-2","n",97086433.2423979,2025-09-17 09:04:27.907552
2024-11-25,"City of Everett WWTP","Snohomish","sars-cov-2","n",192554593.796534,2025-09-17 09:04:27.907552
2024-12-02,"City of Everett WWTP","Snohomish","sars-cov-2","n",386100007.31263,2025-09-17 09:04:27.907552
2024-12-04,"City of Everett WWTP","Snohomish","sars-cov-2","n",386140910.892235,2025-09-17 09:04:27.907552
2024-12-09,"City of Everett WWTP","Snohomish","sars-cov-2","n",345460513.925327,2025-09-17 09:04:27.907552
2024-12-11,"City of Everett WWTP","Snohomish","sars-cov-2","n",211842815.752085,2025-09-17 09:04:27.907552
2024-12-16,"City of Everett WWTP","Snohomish","sars-cov-2","n",237790775.862764,2025-09-17 09:04:27.907552
2024-12-18,"City of Everett WWTP","Snohomish","sars-cov-2","n",0,2025-09-17 09:04:27.907552
2024-12-23,"City of Everett WWTP","Snohomish","sars-cov-2","n",252752352.189208,2025-09-17 09:04:27.907552
2024-12-30,"City of Everett WWTP","Snohomish","sars-cov-2","n",130653181.4572,2025-09-17 09:04:27.907552
2025-01-06,"City of Everett WWTP","Snohomish","sars-cov-2","n",406932637.239874,2025-09-17 09:04:27.907552
2025-01-08,"City of Everett WWTP","Snohomish","sars-cov-2","n",513667152.681368,2025-09-17 09:04:27.907552
2025-01-13,"City of Everett WWTP","Snohomish","sars-cov-2","n",204724401.534394,2025-09-17 09:04:27.907552
2025-01-15,"City of Everett WWTP","Snohomish","sars-cov-2","n",423623283.329432,2025-09-17 09:04:27.907552
2025-01-22,"City of Everett WWTP","Snohomish","sars-cov-2","n",867798431.238721,2025-09-17 09:04:27.907552
2025-01-27,"City of Everett WWTP","Snohomish","sars-cov-2","n",697151874.103127,2025-09-17 09:04:27.907552
2025-01-29,"City of Everett WWTP","Snohomish","sars-cov-2","n",709327042.98977,2025-09-17 09:04:27.907552
2025-02-03,"City of Everett WWTP","Snohomish","sars-cov-2","n",692159453.219573,2025-09-17 09:04:27.907552
2025-02-05,"City of Everett WWTP","Snohomish","sars-cov-2","n",795121506.96729,2025-09-17 09:04:27.907552
2025-02-10,"City of Everett WWTP","Snohomish","sars-cov-2","n",903598395.763324,2025-09-17 09:04:27.907552
2025-02-12,"City of Everett WWTP","Snohomish","sars-cov-2","n",1298261746.17125,2025-09-17 09:04:27.907552
2025-02-19,"City of Everett WWTP","Snohomish","sars-cov-2","n",527040439.040523,2025-09-17 09:04:27.907552
2025-02-24,"City of Everett WWTP","Snohomish","sars-cov-2","n",392745846.193135,2025-09-17 09:04:27.907552
2025-02-26,"City of Everett WWTP","Snohomish","sars-cov-2","n",0,2025-09-17 09:04:27.907552
2025-03-03,"City of Everett WWTP","Snohomish","sars-cov-2","n",69148891.2499541,2025-09-17 09:04:27.907552
2025-03-05,"City of Everett WWTP","Snohomish","sars-cov-2","n",397455714.679708,2025-09-17 09:04:27.907552
2025-03-10,"City of Everett WWTP","Snohomish","sars-cov-2","n",116475921.341631,2025-09-17 09:04:27.907552
2025-03-12,"City of Everett WWTP","Snohomish","sars-cov-2","n",256405875.804424,2025-09-17 09:04:27.907552
2025-03-17,"City of Everett WWTP","Snohomish","sars-cov-2","n",606206934.633482,2025-09-17 09:04:27.907552
2025-03-19,"City of Everett WWTP","Snohomish","sars-cov-2","n",67654719.2279702,2025-09-17 09:04:27.907552
2025-03-24,"City of Everett WWTP","Snohomish","sars-cov-2","n",72797450.8385196,2025-09-17 09:04:27.907552
2025-03-26,"City of Everett WWTP","Snohomish","sars-cov-2","n",650046041.039023,2025-09-17 09:04:27.907552
2025-03-31,"City of Everett WWTP","Snohomish","sars-cov-2","n",0,2025-09-17 09:04:27.907552
2025-04-02,"City of Everett WWTP","Snohomish","sars-cov-2","n",68488675.7053566,2025-09-17 09:04:27.907552
2025-04-07,"City of Everett WWTP","Snohomish","sars-cov-2","n",0,2025-09-17 09:04:27.907552
2025-04-09,"City of Everett WWTP","Snohomish","sars-cov-2","n",311232557.360598,2025-09-17 09:04:27.907552
2025-04-14,"City of Everett WWTP","Snohomish","sars-cov-2","n",990181147.173041,2025-09-17 09:04:27.907552
2025-04-16,"City of Everett WWTP","Snohomish","sars-cov-2","n",806423404.28547,2025-09-17 09:04:27.907552
2025-04-21,"City of Everett WWTP","Snohomish","sars-cov-2","n",562076737.705119,2025-09-17 09:04:27.907552
2025-04-23,"City of Everett WWTP","Snohomish","sars-cov-2","n",325053996.045815,2025-09-17 09:04:27.907552
2025-04-28,"City of Everett WWTP","Snohomish","sars-cov-2","n",509907796.01795,2025-09-17 09:04:27.907552
2025-04-30,"City of Everett WWTP","Snohomish","sars-cov-2","n",48404223.8749679,2025-09-17 09:04:27.907552
2025-05-05,"City of Everett WWTP","Snohomish","sars-cov-2","n",614417434.714417,2025-09-17 09:04:27.907552
2025-05-07,"City of Everett WWTP","Snohomish","sars-cov-2","n",205723957.940861,2025-09-17 09:04:27.907552
2025-05-12,"City of Everett WWTP","Snohomish","sars-cov-2","n",832822296.577136,2025-09-17 09:04:27.907552
2025-05-14,"City of Everett WWTP","Snohomish","sars-cov-2","n",416051951.320094,2025-09-17 09:04:27.907552
2025-05-19,"City of Everett WWTP","Snohomish","sars-cov-2","n",409949176.95522,2025-09-17 09:04:27.907552
2025-05-21,"City of Everett WWTP","Snohomish","sars-cov-2","n",654360375.882036,2025-09-17 09:04:27.907552
2025-05-28,"City of Everett WWTP","Snohomish","sars-cov-2","n",181946667.404179,2025-09-17 09:04:27.907552
2025-06-02,"City of Everett WWTP","Snohomish","sars-cov-2","n",451782022.349449,2025-09-17 09:04:27.907552
2025-06-04,"City of Everett WWTP","Snohomish","sars-cov-2","n",421006645.601099,2025-09-17 09:04:27.907552
2025-06-09,"City of Everett WWTP","Snohomish","sars-cov-2","n",284498295.428383,2025-09-17 09:04:27.907552
2025-06-11,"City of Everett WWTP","Snohomish","sars-cov-2","n",489855312.519194,2025-09-17 09:04:27.907552
2025-06-16,"City of Everett WWTP","Snohomish","sars-cov-2","n",325671918.083345,2025-09-17 09:04:27.907552
2025-06-18,"City of Everett WWTP","Snohomish","sars-cov-2","n",386954018.457687,2025-09-17 09:04:27.907552
2025-06-23,"City of Everett WWTP","Snohomish","sars-cov-2","n",364716966.110311,2025-09-17 09:04:27.907552
2025-06-25,"City of Everett WWTP","Snohomish","sars-cov-2","n",674804223.241965,2025-09-17 09:04:27.907552
2025-06-30,"City of Everett WWTP","Snohomish","sars-cov-2","n",729579676.043098,2025-09-17 09:04:27.907552
2025-07-02,"City of Everett WWTP","Snohomish","sars-cov-2","n",755965661.865471,2025-09-17 09:04:27.907552
2025-07-07,"City of Everett WWTP","Snohomish","sars-cov-2","n",631424190.021118,2025-09-17 09:04:27.907552
2025-07-09,"City of Everett WWTP","Snohomish","sars-cov-2","n",974136420.231325,2025-09-17 09:04:27.907552
2025-07-14,"City of Everett WWTP","Snohomish","sars-cov-2","n",1092135503.51058,2025-09-17 09:04:27.907552
2025-07-16,"City of Everett WWTP","Snohomish","sars-cov-2","n",1291268226.8641,2025-09-17 09:04:27.907552
2025-07-21,"City of Everett WWTP","Snohomish","sars-cov-2","n",953310541.380326,2025-09-17 09:04:27.907552
2025-07-23,"City of Everett WWTP","Snohomish","sars-cov-2","n",1071033624.77778,2025-09-17 09:04:27.907552
2025-07-28,"City of Everett WWTP","Snohomish","sars-cov-2","n",1415801954.82688,2025-09-17 09:04:27.907552
2025-07-30,"City of Everett WWTP","Snohomish","sars-cov-2","n",1271908721.48584,2025-09-17 09:04:27.907552
2025-08-04,"City of Everett WWTP","Snohomish","sars-cov-2","n",972456792.173655,2025-09-17 09:04:27.907552
2025-08-06,"City of Everett WWTP","Snohomish","sars-cov-2","n",1454322801.63949,2025-09-17 09:04:27.907552
2025-08-11,"City of Everett WWTP","Snohomish","sars-cov-2","n",1433415925.75843,2025-09-17 09:04:27.907552
2025-08-13,"City of Everett WWTP","Snohomish","sars-cov-2","n",1658630761.05007,2025-09-17 09:04:27.907552
2025-08-18,"City of Everett WWTP","Snohomish","sars-cov-2","n",847958737.692003,2025-09-17 09:04:27.907552
2025-08-20,"City of Everett WWTP","Snohomish","sars-cov-2","n",1635672922.30346,2025-09-17 09:04:27.907552
2025-08-25,"City of Everett WWTP","Snohomish","sars-cov-2","n",753445609.203689,2025-09-17 09:04:27.907552
2025-08-27,"City of Everett WWTP","Snohomish","sars-cov-2","n",1606109676.87198,2025-09-17 09:04:27.907552
2025-09-03,"City of Everett WWTP","Snohomish","sars-cov-2","n",3358375489.86266,2025-09-17 09:04:27.907552
2025-09-08,"City of Everett WWTP","Snohomish","sars-cov-2","n",1060239435.39757,2025-09-17 09:04:27.907552
2025-09-10,"City of Everett WWTP","Snohomish","sars-cov-2","n",2193852876.65006,2025-09-17 09:04:27.907552
2024-09-15,"West Point Wastewater Treatment Plant Influent","King","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2024-10-06,"West Point Wastewater Treatment Plant Influent","King","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2024-10-20,"West Point Wastewater Treatment Plant Influent","King","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2024-11-03,"West Point Wastewater Treatment Plant Influent","King","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
2024-11-05,"West Point Wastewater Treatment Plant Influent","King","FLUAV","InfA1 and InfA2 combined",0,2025-09-17 09:04:27.907552
